x,y
-2.63368,49.5792
-6.44081,33.1871
33.3135,31.7093
4.58605,86.0167
70.4359,11.7993
74.5831,74.2615
-0.243933,47.0282
26.653,46.7377
94.152,97.1042
0.178076,47.6947
36.1338,55.8213
40.2986,61.6766
75.0576,57.2874
31.1283,72.0637
64.0987,19.0689
46.5361,59.7055
80.2336,54.9554
48.077,72.0901
98.9088,79.9378
8.1275,20.6139
28.7766,57.3591
26.1369,11.8699
98.139,11.9327
42.9479,31.7772
72.7329,53.1327
-1.2828,67.0824
3.28147,100.955
95.2866,71.5922
5.7384,52.2235
-1.97131,77.6222
51.0939,65.1999
55.2699,70.2245
52.5447,58.7203
84.8464,90.751
86.2631,-3.25809
85.6266,20.5987
21.6121,15.9856
66.565,44.6838
21.5185,73.3143
74.899,62.0128
16.6781,4.38152
62.3653,46.3296
19.0751,50.5832
40.9662,8.1469
9.34493,82.6653
79.2828,95.9154
18.401,15.4125
23.5392,72.0993
84.6323,22.2708
2.95298,20.7833
17.1314,39.7177
83.2994,62.5263
78.9935,58.4043
69.5085,53.7128
44.343,6.38849
-8.49248,95.3054
47.9366,61.6311
15.9723,8.82305
1.74911,50.7719
41.832,90.8291
31.1476,58.8461
51.6857,67.59
81.5795,26.546
33.917,97.1299
12.7346,25.8399
84.5073,26.8194
76.4673,73.1951
77.8764,90.2262
82.1002,92.2633
60.1923,42.4823
89.4347,83.5274
35.7132,60.486
19.0534,17.0611
78.8065,72.227
48.9757,61.0616
21.362,12.5114
46.5666,35.3873
17.4071,2.59448
15.7376,17.3167
-0.890725,49.0047
54.5719,46.5752
92.5054,78.3169
100.85,6.89692
25.7919,19.7102
47.2015,85.4905
28.8095,10.5273
36.3604,94.9585
75.9384,23.3525
86.021,88.773
79.1927,16.8474
70.9267,61.7087
102.28,83.8808
74.2431,63.0003
4.29076,84.7829
58.9425,11.4451
77.9603,88.6267
59.4349,38.2966
59.9641,8.59268
52.5033,89.7063
56.2086,70.0508
92.9423,74.9841
95.5893,89.5791
22.3128,16.6945
25.8681,68.3942
19.7066,47.9624
53.2851,6.12925
68.3468,12.3547
22.7118,74.8009
47.6818,83.8725
-1.91144,58.3524
75.9911,21.7523
3.9272,83.8309
90.0423,61.4073
96.0775,73.8202
16.5386,3.61118
44.3953,48.8921
73.9464,13.7174
93.94,91.9198
86.874,25.4766
3.46795,82.3571
65.5242,47.4495
82.2522,86.3546
19.3798,40.1044
90.1253,92.2793
1.11907,62.9171
99.7721,81.9311
23.0362,55.778
56.4376,70.2271
33.2504,33.5407
0.809294,35.415
30.218,23.1022
-1.3723,65.4424
44.6538,31.2246
92.4498,13.6882
73.7758,61.0885
43.9508,81.5014
101.181,44.0224
56.6955,70.5063
17.7643,54.1251
94.193,54.8479
85.8277,33.3178
54.7941,56.6521
68.0275,19.5192
84.6661,77.1459
30.0566,78.861
21.4787,26.0395
80.2946,60.0529
81.9179,29.9422
-2.77053,66.0331
6.96937,8.40396
49.8464,4.90005
24.4839,19.6
51.1073,75.6784
18.9637,26.8961
70.6692,19.2701
50.7955,15.0462
15.8298,46.3622
91.1323,96.8897
-3.46072,101.571
6.93207,47.3521
41.5328,31.171
78.4325,73.1591
-0.731779,63.3244
17.4335,8.87272
-3.41412,72.0951
23.8718,25.5074
30.3996,71.1052
87.3292,62.747
10.5955,8.03036
54.8969,68.7491
-0.756847,20.2387
19.447,0.452162
39.0072,89.4303
98.3965,88.1715
67.1626,11.2247
51.4319,67.3003
84.0992,90.6849
-1.18373,55.1475
46.7655,65.8274
57.2739,57.0391
45.947,11.1738
72.1623,26.5187
40.8823,7.16194
4.5618,84.9357
29.1261,93.7707
33.3983,27.925
7.34297,34.572
72.364,43.1243
98.2156,64.0797
70.2463,73.0734
45.9033,71.6541
52.0395,42.2453
38.8023,44.1141
19.0256,26.402
10.083,27.7366
63.4135,73.9715
10.4038,83.421
87.4083,19.427
51.6065,78.6156
47.0939,84.1715
49.0374,25.2737
1.38137,20.7646
97.7237,68.8979
12.5747,66.1808
95.3402,20.1778
46.8378,61.9499
78.0361,0.792188
5.10985,76.1239
12.8613,72.866
6.54989,78.9537
70.5471,2.73
29.3053,76.5279
26.3241,81.2663
83.6551,64.9813
81.7652,17.3244
87.996,39.901
93.7479,59.561
50.2274,23.9347
98.6821,97.1695
21.0324,25.1042
98.1227,78.5942
57.8349,38.7888
99.3414,27.2512
12.0033,19.3105
73.8878,13.2528
94.3152,30.2403
7.36441,36.0185
56.9254,79.8027
65.9039,14.8755
11.6318,74.3248
93.1249,93.6151
49.9412,51.0208
35.3563,79.223
95.2136,16.6807
16.5166,33.6073
0.124189,63.8761
99.806,43.9848
3.53921,44.2985
29.5661,7.58555
9.65729,76.661
51.4756,2.46956
32.7693,51.3824
67.8425,66.0687
18.5482,53.4557
36.4375,19.8482
72.786,43.9589
0.959759,98.0796
52.2598,80.9954
10.2977,88.295
37.2284,77.4456
57.182,24.188
66.353,42.8991
27.9523,29.4894
3.47786,11.4703
67.5092,88.1313
8.86778,28.5913
30.7907,85.9861
20.9638,43.2242
99.5585,10.7349
74.6381,59.6096
24.808,90.9558
75.5542,67.7365
55.8398,42.7273
50.2955,21.3114
55.6103,35.572
48.9839,60.1438
37.1383,87.3908
86.5891,22.5677
40.9058,9.95999
78.6774,37.8223
0.98531,57.5856
64.1791,23.4345
42.5632,84.6761
4.63486,4.79029
92.1022,11.6807
19.9828,86.9824
85.5878,89.3977
97.9591,92.8907
92.2041,48.8926
6.54063,32.0206
87.4618,68.5058
6.76144,9.82661
2.26194,31.1875
86.9874,93.9407
77.6116,53.4648
42.6415,52.4383
77.9807,44.9061
28.679,82.0625
23.2547,35.1789
2.27065,52.7713
16.4346,12.6825
2.38603,20.1383
54.5778,0.351631
22.6479,77.2618
1.00009,84.339
7.21315,58.8332
25.0946,61.1698
34.883,31.2277
62.3193,71.6634
73.4945,64.2028
6.22501,56.078
20.8699,36.2631
61.8161,28.0392
81.4682,63.3177
32.6423,16.1269
92.2486,91.7984
64.779,36.633
46.4968,10.4269
72.9499,71.1153
94.0111,49.3734
2.36461,67.6823
57.3236,14.4848
7.46298,64.242
67.7816,73.1983
87.0414,59.9856
37.9835,90.9667
25.4724,47.3585
95.8921,29.7557
37.1051,11.0776
57.4953,98.4731
11.9509,87.1567
3.50783,52.2775
42.4861,33.4362
31.8433,33.2822
58.3544,35.8108
6.31607,85.2974
76.6662,3.24696
27.5021,92.4056
55.8,45.9796
7.76475,36.5569
2.13058,81.3353
44.4323,33.8441
25.4338,70.0273
34.9854,41.7559
72.7522,42.7772
67.0269,56.6041
28.66,19.7358
57.3805,27.1217
81.2431,40.7209
45.3597,45.5949
56.967,24.4385
99.8212,4.9437
41.0761,20.2733
92.5928,75.1112
8.53895,33.3338
89.585,95.5606
54.181,24.0545
99.7318,29.2032
22.598,68.1925
77.0346,83.0153
81.6063,61.6568
55.3528,29.5515
20.5925,8.43849
60.9211,9.40006
64.4466,28.7359
6.68992,70.1548
64.5459,22.7493
53.653,74.139
81.3829,47.8054
80.78,53.2785
68.0962,76.7959
70.6921,31.3607
55.9197,21.4466
41.8256,49.1801
46.7084,64.6449
97.3716,96.9344
12.5019,27.6259
18.9895,93.3377
2.34194,46.7038
29.4573,28.7138
44.8913,56.6836
93.9905,72.9421
12.0237,16.4769
30.8414,88.299
38.1512,35.5632
67.5976,49.7867
80.3141,94.8989
90.475,47.3889
11.0966,83.1805
5.9726,26.0846
24.5562,34.391
84.8528,99.1749
63.7679,19.6847
17.5572,88.206
88.038,23.2909
25.8493,99.0251
36.7653,63.0821
67.1852,79.8924
1.6141,81.7729
41.179,23.8943
14.414,6.03627
70.5802,45.2229
89.5393,80.1549
69.9147,46.9479
41.5134,71.9747
66.2462,16.6106
2.2673,72.2464
8.41423,42.4765
81.0675,17.9095
37.7347,82.0087
25.05,98.6186
70.965,15.4597
15.1157,65.9454
73.2368,12.1243
98.8541,99.239
70.8095,49.8433
54.2838,72.4176
87.2555,35.7466
73.0041,89.6658
66.6324,3.67758
78.6141,96.0055
0.427723,44.2066
3.6259,84.5537
47.7744,95.0238
9.25968,59.202
86.2021,90.0469
10.1643,62.1667
4.79592,85.7212
36.9761,99.1289
79.6477,19.573
66.4877,58.058
94.5317,5.17369
18.3191,47.0901
78.3624,85.964
58.664,87.0304
75.0735,53.2848
57.6806,29.2043
64.8148,56.4326
45.7259,88.9635
45.6254,18.9238
9.33245,72.898
79.4253,86.4823
88.4489,23.8305
25.1683,91.0648
56.6545,48.4965
38.7398,61.6033
32.9073,28.8007
71.8364,90.0582
13.6742,43.5551
48.2985,67.1348
39.1235,73.9347
55.7553,16.3689
5.88669,46.9595
50.7387,70.8869
62.6301,88.502
49.7584,63.8595
30.0068,84.4361
26.3368,24.9104
47.3338,64.3851
69.3768,10.999
46.3177,54.448
70.5157,64.9673
31.2231,64.7569
85.1141,53.0713
75.5283,81.0211
92.2252,30.4028
65.8856,30.6613
53.3871,30.8723
91.7726,78.3502
88.3321,26.995
0.334985,31.942
17.6732,85.3808
15.331,25.3728
46.2748,58.7964
4.38729,41.5703
5.89655,29.7932
0.0142397,10.7531
51.3313,9.95473
96.4349,99.9139
97.4326,37.8295
74.0452,5.40961
53.4481,61.2393
64.5758,80.556
20.5719,46.5099
13.8364,40.0085
32.357,13.6856
64.1271,61.3744
7.76515,46.73
72.9045,37.1114
77.8165,35.5138
91.2385,12.6812
59.0688,79.5126
86.1429,3.19125
29.9785,62.4716
39.5545,22.9054
24.1559,55.9472
59.2958,87.263
9.5714,35.2636
6.84035,13.6445
77.3477,79.451
36.217,92.5367
90.2176,92.721
44.3731,50.6989
0.931312,21.3827
17.6248,11.6512
47.5759,49.3769
49.0283,29.1218
45.0531,47.6867
47.34,34.1084
93.1488,88.179
74.7356,67.5296
72.9406,68.79
20.6685,97.5652
45.0225,44.4753
6.73762,55.9716
47.2996,4.68777
38.3967,83.9014
49.5915,41.9505
61.8228,68.2956
65.5013,75.6449
72.8464,85.2084
70.3803,32.6299
55.3483,72.6634
96.5403,99.2367
78.018,99.6285
37.0506,73.473
84.0242,22.9041
65.7952,74.2636
73.5086,63.5754
88.1021,93.3121
98.7283,3.02861
67.8951,32.8177
0.886235,13.4028
36.0473,87.7868
94.2873,19.9052
79.8006,80.5855
60.844,52.6604
32.7635,69.0471
79.9609,37.7301
57.2649,19.5367
8.88804,80.7561
96.3515,69.7345
8.14902,20.5516
76.766,65.638
55.4077,74.0609
40.5535,42.6128
61.5121,88.5655
66.733,30.7048
54.4934,58.283
94.1303,41.2691
35.4929,38.3999
74.789,53.637
28.4118,31.9588
71.9328,57.3863
84.9874,62.4087
56.3198,76.6464
70.2478,71.3073
69.4567,27.8569
57.717,15.9457
73.0683,36.1492
64.4595,98.7765
52.3495,71.5876
13.0196,9.96184
95.2802,23.7911
21.8327,83.2987
89.7233,23.9617
29.3151,6.06121
99.3001,99.6256
87.4373,74.9576
45.7906,23.715
64.7688,22.9424
84.589,28.1045
85.6916,75.4999
2.11535,37.022
17.3869,79.1781
82.9554,62.7503
64.382,88.5584
30.047,57.5061
61.3858,99.036
53.3752,3.64536
90.7959,47.1603
70.0618,26.0742
64.2356,41.3829
18.8131,72.18
37.728,41.6957
96.1187,17.6897
7.8099,12.4011
7.0836,63.5972
53.1746,86.4069
23.5718,95.7477
15.0676,91.8319
85.2204,88.6214
50.4823,77.7473
42.9981,52.4934
42.6612,46.688
87.1172,45.2249
24.9799,49.8709
77.9594,86.9428
39.5948,74.4579
47.5655,78.0741
23.691,14.1162
41.7255,49.6624
56.945,17.8421
56.5731,42.7604
51.21,55.5332
6.24245,9.7309
77.2314,5.67529
29.6474,61.0787
71.254,75.0643
59.6643,95.6493
84.2053,28.1444
31.212,96.7044
75.2301,89.5683
89.2751,92.2696
84.0283,49.7921
87.5667,72.3206
1.27319,85.0006
40.3302,10.88
93.2581,83.7277
88.654,80.2471
93.8983,59.7034
47.4709,36.5669
58.5234,72.9617
26.445,49.3079
43.7884,7.13741
0.24514,89.1666
71.8287,99.1846
68.0039,2.85148
66.0338,60.6144
67.4474,90.3612
29.2706,49.1285
78.5936,98.7805
70.8933,30.0159
91.0226,78.8975
99.3034,67.6859
92.6792,65.9017
60.0143,30.1333
59.8531,57.7948
10.1335,35.6477
55.7983,7.0788
13.2676,55.9739
4.59831,43.2661
21.1439,37
46.9349,2.4229
36.0599,4.83778
4.87304,97.5485
87.1844,57.1083
86.7785,18.1451
36.7893,39.2395
47.0998,38.8088
29.8422,1.54495
94.0923,9.90119
95.8887,2.21551
58.0649,5.35406
73.636,62.2878
14.2979,73.4365
82.2907,50.9102
79.6563,68.4452
98.8386,60.0166
38.9653,65.1079
37.1014,78.0529
20.4055,7.98431
35.9275,20.3317
42.192,23.6565
93.8791,66.0669
10.5694,48.9551
55.1908,44.7315
28.1219,45.2289
31.6118,80.5189
82.2231,26.3894
32.6991,77.6052
53.7236,93.2973
56.4157,68.2295
82.6646,65.5158
47.4034,89.5725
96.094,52.1077
97.726,8.17518
41.9253,11.8294
27.7518,60.2224
49.7653,39.1883
94.0656,49.1619
75.4223,71.4273
41.7038,78.6439
51.728,93.251
50.865,11.0626
69.5985,16.076
63.2579,30.9148
42.803,6.69548
76.9657,46.0074
38.9107,73.008
1.82114,2.38583
99.0731,32.9271
71.8114,45.27
18.892,0.49837
45.4885,56.3293
23.9557,62.335
