x,y
13.0358,92.0275
49.6059,26.8354
58.5608,9.61507
82.2607,24.4784
53.4123,96.6308
44.6606,77.5393
75.5856,23.9623
96.3813,27.2879
68.2283,72.471
31.5754,58.7329
69.7488,44.4058
46.35,74.2273
87.575,64.8712
23.7569,80.0259
25.3794,70.2157
48.8437,37.1778
91.638,78.6648
94.4476,88.93
88.3609,83.8258
55.2365,8.51715
16.3028,19.9329
24.2025,0.889346
71.3851,13.3247
39.5286,76.8499
84.0679,53.4359
48.3981,90.219
89.7376,67.8232
87.8318,89.3303
47.7752,55.445
46.1788,24.377
32.1158,84.6015
18.8912,60.7981
36.9382,22.6476
12.6984,65.3881
75.7256,90.8978
68.679,85.4493
42.5753,19.1267
57.8694,58.8912
10.7064,67.4559
95.8667,75.9758
5.25691,46.2138
73.1988,25.9511
98.6316,52.2276
65.1549,39.2216
28.7225,35.7313
65.0695,71.4942
8.77238,70.4852
47.4453,9.27247
61.551,30.0361
91.5719,44.746
64.2802,79.2105
92.1875,71.4034
12.795,49.7804
66.1167,73.0839
29.8674,50.9763
67.9459,99.2998
22.3613,51.1858
85.4289,31.7652
69.0232,18.5888
60.6347,84.1246
25.3315,23.8828
6.77867,57.3164
23.9453,14.1877
74.808,79.8012
94.2823,23.6859
62.2098,81.8167
95.0535,86.9719
22.0372,24.0275
12.0481,99.7199
27.265,52.8444
88.5357,15.5886
8.5536,78.5546
63.066,76.2623
87.5112,68.7425
43.5223,56.5875
17.4985,57.9131
92.1614,31.9877
83.3866,46.827
65.3506,17.0545
8.96824,53.802
85.6431,99.2417
2.96822,54.874
36.6889,18.2254
76.1252,41.3593
78.1154,3.25166
68.2598,25.2957
67.373,55.23
4.70315,84.0165
64.512,99.7403
28.0707,27.9137
78.5898,11.8965
68.3595,69.0667
89.8791,59.1404
2.76114,40.3444
2.23843,44.4893
78.7126,79.7245
41.2135,90.846
92.6924,46.9028
49.7334,71.7444
28.1088,42.9212
86.0778,48.6763
71.4336,16.3966
33.2015,57.5195
48.9467,3.75119
23.6489,30.5725
6.09717,77.1068
16.0015,82.2941
68.0682,21.2051
71.0352,64.404
17.1674,89.2769
99.0694,18.139
11.8323,33.4783
97.5819,67.9709
57.8022,65.6192
54.3057,97.3561
72.9177,6.99416
47.5026,99.8382
14.7592,59.9926
48.5185,20.684
80.0869,65.0724
42.5405,62.8645
15.9315,22.5554
77.0396,75.9253
81.0783,81.5083
5.27064,91.0997
31.9357,37.0749
43.4956,65.373
41.1631,94.436
27.9373,49.1841
52.2615,57.8477
13.8933,88.761
80.3868,59.5981
16.3053,28.1834
6.25719,90.4206
80.0781,0.611301
60.0702,46.949
28.1245,53.2655
22.0025,61.4084
84.4337,46.8614
45.1984,15.328
