x,y
69.6153,70.7164
68.4144,8.22475
36.4347,1.2556
98.9255,90.5991
54.7338,97.5397
13.5399,36.6665
23.9795,97.2576
51.955,31.4394
1.75332,98.9729
39.492,53.5112
23.9047,36.3816
44.3547,45.4369
28.9024,88.7411
68.8393,35.6443
48.3093,22.2811
51.0423,51.443
97.9494,5.28658
34.4928,68.4428
30.535,45.9985
18.2202,3.7824
19.2203,96.9526
23.4264,97.2705
38.8631,63.3562
62.9247,30.4687
93.4862,75.1808
70.471,17.421
2.2092,20.136
81.2818,1.4852
37.7509,75.1
86.4792,40.7088
68.627,6.42095
48.4363,82.595
24.6227,95.7387
85.4186,22.5951
48.2012,11.5614
75.4756,8.86736
79.0353,28.3325
76.2016,99.4987
73.8706,60.0958
64.9564,22.5919
37.7678,67.577
79.9437,35.2974
49.7161,85.9272
88.9961,12.3561
41.8831,63.8105
11.237,49.947
53.4471,98.8433
10.1896,61.9994
40.4891,66.2115
48.5415,12.027
35.2547,56.3218
77.513,69.8942
16.3903,43.3678
28.0244,13.079
16.9723,58.9005
36.843,94.8028
90.6409,88.9302
16.03,72.7182
57.3574,35.7634
2.56296,77.215
77.4204,84.3923
5.90108,56.0018
22.3634,53.5171
84.4634,53.4856
71.274,31.1437
0.306756,11.932
35.3075,59.3612
57.6393,39.7707
89.7143,48.7766
6.28169,67.9982
15.1333,49.3581
66.5937,35.9178
30.0077,1.92139
79.9681,56.3003
79.1233,70.9719
98.6066,9.6494
83.0657,15.6074
3.63766,3.11654
83.5815,48.626
45.0849,17.1234
76.5797,65.2511
36.7616,60.5118
99.3826,38.4508
56.3152,14.4894
82.9015,90.8472
20.3174,84.6224
90.5831,65.3429
58.9855,88.6218
86.7081,46.79
7.11779,47.9992
13.274,97.5215
29.4423,88.2285
73.6522,4.79093
72.4168,75.5097
96.6044,19.4245
83.6624,32.2102
98.3063,20.7874
2.05903,99.7796
37.0936,41.9522
63.424,19.7322
93.3738,2.99607
75.1831,34.9572
39.28,80.9377
16.3037,48.1649
48.1169,47.5072
35.9747,24.4303
61.3054,7.82387
38.1885,9.39532
67.9907,31.6273
48.9127,12.76
4.50833,56.7579
81.8588,46.2399
7.73249,67.6271
60.8914,6.24484
89.9089,98.774
53.7826,52.4085
44.0305,13.3464
60.7441,49.9747
13.0199,87.6862
98.2349,39.9029
17.5567,25.1727
24.5796,4.931
25.0806,10.0586
59.4892,3.26372
78.9086,10.09
42.9621,91.1636
78.6434,34.6611
23.4226,22.6672
20.9158,12.4151
86.8502,99.9449
57.9268,29.7726
76.6672,62.8898
91.5887,59.625
4.77405,16.9008
97.744,30.4944
10.0943,5.8274
14.9701,99.2263
65.9233,14.7724
21.3418,80.4035
73.3163,23.1691
11.8561,35.6053
22.0943,93.7737
94.9594,77.9981
52.8105,78.0445
61.1781,81.9736
24.2579,5.97665
0.0992772,54.5343
36.2567,24.0053
50.7077,59.6106
60.5894,19.0043
28.2552,57.6791
92.2913,14.8981
78.2609,73.1593
83.4574,19.7045
36.2752,83.1657
8.74772,67.4189
11.3915,55.0714
50.719,78.668
10.1423,57.2404
64.0685,59.0014
68.4159,71.8087
32.8374,33.0602
71.1163,47.8514
98.6508,7.34584
26.4974,23.5077
3.05371,57.4589
98.9176,76.2885
94.1261,25.4135
14.3717,92.3363
85.8047,48.5682
87.4866,82.2493
84.3536,53.0643
75.8992,92.4741
66.3288,12.2838
35.7212,30.0394
26.2043,15.449
12.0744,72.831
52.7878,95.542
9.09038,25.888
44.5639,38.1197
42.8967,48.6215
18.4688,68.8757
54.4452,99.8697
85.2102,35.3407
70.4971,34.793
26.8729,39.8599
15.4956,92.7007
27.989,57.7093
86.2916,27.1316
87.3068,74.1643
38.5802,46.7771
43.3333,30.4701
85.2194,25.5387
49.9794,2.56814
