x,y
53.0293,23.7691
39.3558,35.7156
58.0427,9.54928
97.569,35.794
35.9659,59.2138
38.3583,31.5633
55.3594,8.33608
56.4099,93.4639
35.1964,44.7321
40.123,64.1694
76.8894,50.0881
90.0824,20.8612
60.9236,68.6005
96.065,19.2046
68.1393,46.0554
45.6127,34.8049
27.7223,71.1907
29.9423,73.1352
59.7583,14.4776
75.8208,58.1138
81.4749,81.0144
57.686,28.1163
37.3176,48.9635
38.3577,62.7151
58.765,92.1151
35.8704,46.4574
20.1803,73.9596
90.1947,5.51357
81.4818,46.6015
18.9189,93.0458
11.167,31.4294
24.2256,48.3051
16.7344,93.0944
39.7113,60.4394
2.98946,72.4912
68.2512,3.47096
37.0427,48.9255
27.1704,42.4535
14.6987,8.13331
18.6301,34.1564
62.6938,0.368421
54.6479,25.6254
85.6649,7.50657
72.3959,66.0874
81.1096,52.4593
75.5226,12.2384
24.0489,41.5342
38.0105,65.9782
40.5969,17.8018
15.2208,64.5013
51.0659,22.3451
50.6971,22.764
58.1472,7.86845
34.1652,15.346
40.2663,39.2529
68.7852,52.6314
87.6976,-0.116928
54.4179,5.81199
71.0787,25.2597
24.062,44.8715
50.2746,88.1828
3.885,92.5564
8.83899,-2.36204
47.3871,17.5612
-0.468997,63.6277
65.7097,66.0534
29.2695,71.4844
41.0149,64.2266
86.4818,13.7216
25.7546,3.41624
28.3989,46.8667
32.2715,95.1991
66.2799,67.3147
9.21955,29.1355
83.6976,84.5355
86.2658,8.09191
81.8779,11.9254
26.0295,63.5064
100.146,26.1626
13.6699,62.5958
84.7309,89.8952
46.8616,19.9278
6.27713,28.7591
61.1332,25.3868
55.4691,36.3772
103.123,28.4291
53.6475,8.16873
7.76328,11.6423
94.2243,63.5025
14.8968,8.48219
100.174,45.8452
46.9723,20.6777
26.8666,75.6567
-0.81869,60.5034
95.2423,32.5796
82.72,88.6415
36.4872,43.4237
54.2655,68.8795
26.3803,40.6766
79.3303,44.3111
41.6278,22.9309
65.2431,82.53
40.7318,40.3824
17.1679,14.3614
50.9228,34.5732
62.7322,61.2426
0.890013,63.0309
32.4296,63.0455
41.8479,42.0007
86.2688,94.131
83.8546,49.0804
47.4862,24.4333
78.8782,48.0429
40.2626,87.8125
29.3319,16.4703
60.6415,2.42498
70.1803,0.07827
37.6816,19.9998
53.9622,17.5819
43.064,20.6037
69.7841,50.2564
3.25199,55.7164
37.446,66.5993
31.8704,44.473
1.66057,88.1346
17.0274,97.917
78.0649,74.9218
16.5769,32.0099
62.4977,-1.9548
38.4912,41.79
79.2007,84.1702
67.95,82.2653
42.6707,28.9002
68.7872,51.3233
32.0683,64.8554
44.2166,97.7012
96.2874,76.58
74.0535,45.594
75.3348,55.5888
67.3104,27.8206
66.3467,38.8505
6.76377,33.2905
3.70685,31.8988
61.0971,8.03204
5.33269,53.0033
37.4154,61.7324
35.4671,18.9678
36.3028,36.2254
89.4793,49.6285
29.1291,63.5728
70.9605,56.8902
53.1567,10.8299
46.6088,1.01101
67.9859,28.0841
19.6686,101.833
39.2025,43.2672
50.8927,4.66297
42.2793,21.8571
37.3341,60.3684
0.494344,57.6368
43.7174,38.4988
75.0752,13.1728
73.4483,25.736
84.8207,85.2773
61.3826,28.7942
25.6134,37.8049
96.2788,9.08885
93.2021,6.86871
22.1486,40.1359
38.3746,25.3563
4.17139,85.029
36.6777,40.3568
7.61304,63.8212
40.8326,37.9353
84.0487,42.4521
71.5832,83.492
23.7106,66.3613
79.8346,42.0678
84.345,86.9154
84.5588,4.70611
50.262,18.1981
85.6394,84.342
55.5656,18.2437
55.118,14.1348
61.9247,68.9516
58.5015,15.971
31.2645,73.4923
20.7925,99.8944
35.2179,16.1954
4.40427,31.0661
42.5537,42.1221
59.8915,25.5924
98.9779,24.3541
57.7564,6.36759
0.11859,58.1614
61.7936,63.7762
64.8183,51.6377
93.148,7.99962
82.6103,54.0926
74.0097,48.2691
63.4844,60.1595
22.2406,33.7578
33.6159,15.9264
55.8195,25.9328
-2.49571,91.1493
25.4332,9.2629
102.162,57.2602
101.415,50.6174
8.37196,72.8391
67.6991,27.1135
41.1539,57.7881
11.5571,58.2688
22.708,89.2958
75.2845,50.3108
60.3631,57.5557
72.9499,46.8815
57.1603,98.3669
46.5711,51.0048
2.66143,26.7411
8.00913,37.4807
34.6438,39.8234
8.91407,83.5929
41.9216,27.0455
14.6328,64.7283
38.293,65.3636
-1.34096,56.8844
53.9108,8.56857
37.7828,16.9318
70.9388,81.241
57.2147,25.9269
13.1084,7.50957
98.5583,47.1299
98.1086,82.5962
41.8668,63.583
63.906,19.5198
4.97712,31.7505
50.1551,19.1581
83.7633,8.31811
20.2919,32.5035
63.2715,3.18686
7.93895,12.1964
25.7764,43.9659
24.6286,49.2472
18.8922,33.9848
60.4304,-0.41052
27.3082,66.4574
46.444,13.547
52.1579,11.2683
56.6582,11.8684
42.4207,24.4612
77.9805,86.8669
20.2022,40.1059
97.8649,25.6631
59.8602,29.4558
61.0414,12.8507
67.2681,29.325
39.0101,43.8806
44.2135,37.7192
60.9245,77.1582
72.2367,52.6827
97.9787,25.2585
16.2273,98.6645
14.5531,74.6668
18.7405,9.76441
66.9742,63.2667
54.4375,6.66953
80.4047,59.774
72.8096,47.4708
50.2095,92.9093
66.0621,48.223
37.9588,38.0047
27.6844,64.086
42.3345,39.9548
76.1578,79.4915
88.7641,6.6985
62.9339,92.0559
81.4634,13.0487
44.2367,37.8147
0.341396,89.581
81.0935,13.9363
60.5144,69.4969
83.4423,92.4302
17.6106,99.662
8.67105,83.3619
99.4452,44.6688
40.692,64.4
100.561,75.6272
43.7781,56.3793
1.61639,82.9544
79.4001,82.4037
56.9038,5.76176
4.914,82.8824
85.0454,8.60837
40.3866,58.7674
63.8368,74.6784
66.6507,18.3432
38.45,82.2157
65.2667,80.8543
5.02778,80.9084
15.3123,39.4552
9.89243,62.223
4.53373,56.6507
14.1828,69.8019
56.7749,32.627
4.0282,33.8266
91.1041,39.3007
3.43753,64.3142
77.7833,7.47886
72.9441,83.3879
2.07153,91.6396
60.6061,19.0116
91.7236,6.12889
31.582,67.7869
11.6566,97.3282
66.0378,25.163
30.3665,69.8392
85.0278,47.2216
53.1077,6.4987
6.09253,-1.85085
54.8944,94.7135
53.0233,4.29021
94.5058,39.8215
57.8902,9.49897
45.5848,95.0682
6.83952,84.008
53.4966,13.9322
60.1043,24.1751
36.0468,58.4031
55.3667,22.2618
62.5147,66.1803
91.7456,44.1385
53.5846,22.3106
83.0083,53.2096
56.0251,4.52395
17.5275,72.5274
54.9131,-0.306249
40.3903,60.571
48.5278,26.8361
91.956,7.13814
69.9241,28.3523
99.1939,27.1926
3.60795,63.1429
46.8146,90.7816
37.9259,15.2339
3.67669,66.0476
78.8197,60.3911
33.152,72.3758
15.0149,69.1914
18.6697,40.2461
68.0236,84.0999
77.8148,84.8996
27.133,6.77618
61.3411,7.71909
86.4725,18.2482
76.2686,83.6216
42.9736,56.102
35.109,34.5041
84.3494,84.0133
60.9473,26.2409
16.6194,93.673
51.847,10.5311
58.6892,24.6002
101.717,44.1044
74.6573,85.3271
58.0707,7.90559
5.51486,34.5751
57.1103,11.8146
6.02124,75.3305
59.4833,24.0468
47.4469,89.1004
32.4317,65.7763
58.6021,99.6431
8.00008,71.6007
43.7376,52.9031
84.8972,86.2793
38.1529,39.144
16.9519,14.7443
62.533,29.1055
40.4129,64.097
68.8894,18.713
14.7856,74.3886
13.7245,64.3749
88.1073,4.85496
70.6105,12.4162
29.74,66.0048
21.3636,71.4671
3.77897,83.6822
7.80412,60.089
24.1768,93.3284
64.7814,24.9617
57.5297,7.99886
48.6847,52.1225
14.1901,65.7525
77.228,11.5546
62.3158,85.446
65.7061,81.3576
79.3866,50.9662
40.3619,57.2037
83.8763,17.4021
41.5246,55.9657
22.9651,7.78325
11.654,66.5098
63.6991,7.67334
54.9975,7.22917
49.8781,34.4134
60.7228,65.5959
21.8415,41.2499
8.175,29.1669
60.5827,19.7917
77.352,71.382
47.2336,9.29485
72.5601,26.8508
36.1783,102.167
13.8846,15.927
56.4628,64.838
18.558,90.2817
44.6726,27.6816
41.4374,14.0336
26.5621,7.32138
34.7203,13.2448
40.6218,92.0156
63.284,67.9283
17.9485,36.7486
89.1666,40.6296
36.1321,44.5605
68.0344,84.0723
94.6909,5.0666
56.5165,12.7301
41.1274,20.9809
57.7961,39.7893
33.8182,13.6766
68.2538,50.9782
60.626,59.9897
58.149,58.746
0.329351,95.2671
0.949753,61.7357
12.0686,7.1873
47.3045,19.2957
59.5929,9.44486
4.28771,51.1588
3.95303,16.72
67.7071,89.8747
54.5705,7.44053
17.9925,11.745
62.2333,3.25209
11.5654,75.5357
6.18127,59.7473
80.0388,84.6818
45.071,30.2318
57.0168,11.4801
39.0778,63.1223
34.2278,46.8183
46.6884,17.4418
18.6388,10.2636
74.6081,72.8388
73.1174,26.6202
14.9826,101.832
17.9685,65.1919
79.7632,9.15903
77.0175,13.9943
15.0479,35.0136
12.4497,10.3892
61.3722,68.2653
102.842,44.7255
32.6012,45.5767
71.3078,-4.09707
39.2536,96.9107
50.3926,17.384
54.6324,19.1241
13.4673,64.9384
23.2336,30.6869
7.95876,83.8918
1.02235,55.4077
37.5782,11.8357
97.937,26.8524
76.6429,37.7598
95.6493,42.3634
83.8909,84.7842
60.5993,12.3058
49.4182,12.7622
14.873,37.9013
38.7316,62.3591
53.7456,8.44344
99.4267,27.0622
47.8526,90.9757
53.558,3.7455
70.5281,21.3524
62.3459,2.84847
93.7012,42.3112
50.8907,19.2174
98.1538,47.6615
82.1213,44.8496
88.5127,43.5672
84.9642,93.2132
94.1688,55.7445
15.7945,72.8179
10.5185,83.8079
19.5269,29.5414
103.55,82.4915
64.5208,69.5716
41.6033,33.8587
61.7731,12.4367
37.9016,86.5042
32.5402,85.7626
70.8359,49.6969
13.8857,0.70085
46.5623,19.1859
60.7204,63.9019
29.2567,71.7179
80.6823,60.9282
17.4512,7.75087
36.7379,40.1638
17.2091,29.3269
36.6687,56.4003
36.9901,87.5083
29.2828,70.7193
69.5953,18.9125
40.3701,54.2002
11.8272,-1.00498
40.8456,40.5552
43.5879,21.2182
51.2655,3.36933
36.5301,87.9039
72.6999,2.11145
44.7028,21.2999
64.0759,60.5196
45.3782,43.0599
5.34264,55.9922
22.5716,36.1431
72.5864,29.3415
68.7623,67.0241
14.7559,66.8257
1.41051,67.0438
15.4138,71.2247
77.2561,48.5182
45.0355,34.1608
38.0152,92.2798
66.7184,19.7288
72.2654,48.7829
93.8621,10.6814
35.5845,60.6533
9.96002,0.610597
80.758,58.0736
40.2383,35.3302
63.9102,36.0741
61.2432,7.8348
23.2681,68.5918
82.3044,85.641
29.2974,71.8402
103.996,92.4886
61.3105,26.1702
41.5516,88.5589
74.5664,74.8756
94.2702,26.6837
19.965,29.4902
67.0125,32.4996
98.8833,14.4718
18.2241,38.7808
17.4079,72.618
46.0455,53.8537
81.6765,88.6457
65.9393,22.0726
4.08781,82.7193
31.051,100.099
28.481,50.386
77.0737,6.02513
13.3986,95.7602
1.47007,60.6946
53.4587,14.0031
17.4674,13.0984
79.0319,9.13096
7.4229,83.5978
10.2488,59.5272
23.3825,36.1161
78.2157,10.5595
74.0478,63.7069
15.4277,80.2153
83.7057,87.2562
62.134,88.7816
38.6547,38.4958
12.8991,101.401
65.3329,69.8234
57.3791,21.393
54.7725,25.3696
-3.0836,76.5396
33.6177,96.7054
47.5499,17.398
41.1094,44.8199
55.1299,101.707
14.7892,62.0067
98.3277,25.966
77.3994,70.1728
60.9538,33.4495
84.6898,87.5056
68.8538,19.72
40.2731,31.8341
88.3291,44.383
89.8666,5.15349
28.3962,42.0605
35.3137,102.188
93.3001,23.2013
30.3534,6.48853
72.1345,20.1908
1.2841,31.2421
72.4861,14.9225
41.059,94.9319
25.687,67.6315
103.504,61.1671
57.1344,61.6364
98.1161,52.5286
4.49063,80.5073
67.8981,6.11343
70.3064,69.3627
62.4169,79.6941
33.9539,68.435
13.1672,73.8513
99.9277,41.3266
41.9107,48.9858
51.5849,25.8085
36.6529,43.1477
92.2886,78.0339
35.8734,43.8981
26.235,64.7286
31.8991,45.3746
40.2681,40.3773
99.8773,84.7454
58.977,8.30649
64.5508,65.5782
82.2392,17.9762
8.65848,79.5265
88.7737,20.7296
46.5506,19.9531
61.4889,2.03928
85.5233,89.4253
102.772,48.5566
72.7922,25.5233
67.4141,83.548
22.9239,69.4996
43.3055,34.8292
12.9511,90.0025
24.1611,5.86561
26.7504,64.1415
30.2785,62.5392
3.78149,90.7101
45.7903,91.2167
36.5877,60.005
58.5434,9.37963
100.343,43.2622
80.4805,50.6097
61.9099,4.61631
36.2779,47.6997
0.671094,87.814
46.9772,20.0453
55.3332,93.5739
98.1527,18.7802
