x,y
4.29528,69.5322
98.6036,82.765
54.8426,73.5467
45.7581,22.0706
48.3868,92.7
72.5868,73.9092
21.4398,54.0106
4.66069,45.0378
51.1761,16.62
88.0749,55.4667
4.12288,1.44203
75.7667,52.0962
62.9633,87.9651
95.8135,33.9099
30.1482,89.8517
45.2187,61.6134
85.6615,30.9783
55.2986,2.88731
10.7069,88.517
79.9981,19.7176
56.024,72.2164
35.0078,80.7796
57.2675,96.8967
40.5335,89.1565
77.9984,46.6238
87.0932,23.825
3.4423,18.2618
81.0258,24.1065
14.9672,14.3036
25.5272,36.8434
66.4831,13.7475
98.5822,85.2549
90.5857,33.2752
21.6904,54.8169
65.2774,81.7605
76.5395,47.9315
98.6451,18.6291
87.9961,7.33227
38.1696,47.4685
93.3029,45.8064
82.7037,76.8648
20.7768,50.4755
98.9907,2.33419
50.1782,58.211
32.6912,6.98046
75.6578,74.6554
70.0799,82.7101
20.2845,14.7023
75.1958,92.3551
93.66,27.2594
73.4977,12.5443
50.0878,34.7649
68.4329,52.6898
60.3119,57.3068
51.9564,52.0892
92.7557,15.7597
79.4888,36.0053
2.7043,7.84907
39.5043,62.6157
29.2914,19.9427
87.6033,14.9768
78.321,72.4319
62.2036,76.462
74.1735,60.5732
53.3972,97.7079
62.9524,97.0526
81.0905,15.3729
43.9275,26.7175
60.6464,98.1718
68.4915,26.7836
12.2849,76.3937
16.7589,17.7949
84.058,0.871487
68.3612,16.203
27.7438,13.6453
84.0056,22.8861
3.71923,90.897
81.1336,82.9266
64.5062,60.8307
11.4402,17.3626
50.7906,47.0353
39.9341,79.1315
54.5635,52.0244
33.0716,47.4457
44.7072,97.02
31.4263,56.0929
93.5678,48.1316
19.2554,47.3037
83.174,25.98
42.4557,19.7062
98.9034,79.212
22.6086,47.5319
69.2265,3.28816
14.0891,94.4308
71.6403,74.824
86.3565,51.5094
88.9083,92.6311
48.8841,61.5317
3.6604,10.9731
33.5464,74.4365
55.8511,51.5312
74.8147,80.4269
59.9725,76.3725
93.7193,57.7347
61.8372,15.9173
26.4217,80.6971
76.7782,8.39192
82.8308,22.9208
77.0529,69.8064
84.9806,55.2333
58.938,68.3525
57.0957,60.7982
98.8843,43.4752
31.3824,72.9428
33.0545,31.7862
33.4176,11.666
28.3195,44.7033
15.9467,45.5667
84.3963,28.1444
0.40388,91.4156
88.4199,43.4321
30.3879,65.7288
83.3656,70.6707
35.4717,24.2311
4.54264,62.3468
3.37827,32.5718
91.167,32.8584
96.3419,48.7602
97.8102,75.1135
86.6442,4.90853
58.2496,17.7213
99.0049,77.3668
43.5133,31.219
68.0567,95.6355
4.29996,60.7427
1.27772,23.3892
7.46502,15.1361
58.0295,95.3922
84.5487,70.6404
31.279,3.16475
86.5116,3.49449
55.99,40.0873
72.6029,71.1071
56.7381,25.8912
37.7074,27.7986
25.5549,75.0438
63.4073,46.0128
86.2738,14.0143
43.0399,74.209
60.4684,98.5571
63.0783,49.1911
84.6915,87.1117
51.8048,59.6101
38.2927,24.581
60.4728,10.2266
68.5706,9.76149
39.5414,9.73392
31.241,93.0565
63.1032,22.7108
39.6908,90.5785
73.5121,57.5088
5.03476,78.594
19.37,39.3994
23.8628,89.8856
43.5484,55.3637
59.3063,25.9131
41.7014,81.9514
26.2967,25.4021
5.24172,99.5008
41.5329,33.1036
80.8157,33.068
11.7748,93.7629
14.5568,1.5262
89.8281,79.8715
80.8871,45.074
28.4125,34.6635
12.0151,17.7274
51.6154,28.1338
26.7804,52.1413
80.9683,4.8096
58.0664,55.1053
10.2179,29.2589
44.961,88.9399
67.5639,85.3827
62.9935,87.304
53.2129,55.5124
47.9029,42.6056
10.5463,80.3188
21.4701,68.1672
72.9471,89.8556
62.4884,14.1881
9.97472,43.1786
80.9485,12.7855
78.2702,33.1189
71.3247,13.0546
24.1263,30.5714
55.7521,50.6447
51.8484,84.5782
1.32262,82.639
2.39445,81.6761
21.3694,84.9956
85.6725,6.60382
96.9065,32.9961
50.3245,51.5077
47.3045,0.159318
58.742,18.1979
71.6544,34.2051
39.553,5.86495
8.69519,57.9051
82.0569,64.3766
31.5771,37.1741
39.781,62.9224
16.2146,85.6
5.18829,96.0607
79.2326,34.6252
81.0641,69.3506
34.658,53.6068
65.6682,26.9654
51.2785,43.4994
89.2098,48.3467
6.7375,98.6231
18.7203,6.86429
82.6236,69.9948
87.893,72.302
8.13571,52.4462
20.6481,1.62244
5.54327,86.4813
99.4877,1.30089
68.889,1.44281
61.2723,99.8326
54.7446,53.3443
75.8144,26.7109
42.7029,63.5704
26.3397,31.2355
99.688,93.0409
49.0896,46.2733
54.2401,56.8116
22.2137,30.4095
31.4469,29.3479
22.7404,22.5774
57.7364,91.0757
1.11794,55.8807
44.3792,92.4871
31.2484,52.4495
80.3909,61.9894
31.2071,76.5296
7.34506,50.304
40.5377,5.94833
18.748,47.1662
74.3863,57.9597
81.3707,60.9
84.0674,87.8535
34.5074,98.2999
76.6385,44.7781
21.2666,6.92113
29.9743,72.0474
31.2428,99.2766
88.4359,49.9407
94.605,98.7692
45.9093,57.7685
4.83255,27.8496
18.7537,72.6151
12.2991,52.0416
48.493,14.4518
49.3344,58.5429
45.3313,68.4281
5.38876,89.6218
53.1353,59.6604
20.2457,19.8555
21.8094,0.420077
4.28824,99.3615
61.6285,24.8905
25.9216,53.8985
66.0119,58.4986
39.3508,8.951
89.8314,3.83051
1.59386,52.604
71.0111,57.6204
43.0054,20.9465
45.7247,3.62194
64.5776,27.0736
58.5043,13.6092
54.8389,68.3381
20.1909,93.4029
25.255,96.6449
36.9922,76.2508
95.9586,53.5219
33.0995,64.3255
92.8886,19.7767
35.311,24.261
41.7751,34.7673
67.6255,19.2154
21.6048,28.7821
50.2658,26.7874
17.6296,76.1607
83.9742,82.6613
77.1978,90.0837
80.0063,24.5639
14.0122,28.8962
79.6522,46.4484
72.9066,64.5954
48.5002,49.2437
41.1084,91.1918
88.1374,83.4175
62.1362,14.0638
2.06958,6.02351
91.9445,27.6641
81.9076,76.8176
95.7762,85.7924
30.6122,10.4349
70.1653,48.8902
5.44713,99.8952
99.0767,53.2241
44.9002,25.4191
60.991,62.0812
99.5797,75.284
74.4907,39.2168
80.2723,17.6873
83.1291,26.5721
2.0932,35.8851
20.1206,43.7127
76.7908,11.5639
95.5501,65.1841
3.7862,21.069
47.4401,1.71377
72.4648,99.2858
35.8195,50.0221
9.49953,11.5069
37.5246,68.2216
66.879,41.0103
78.6237,72.0618
11.1055,22.7363
58.5923,27.7482
51.217,87.633
4.99887,77.6493
45.3787,63.6282
33.6771,11.664
41.7065,38.5012
82.2063,20.1426
66.2704,89.4952
55.2575,17.5769
23.204,29.7159
17.6516,99.6202
72.5044,63.8891
12.6245,16.388
94.8938,36.5419
67.6455,84.2787
24.1897,24.9217
27.8028,76.7305
70.6392,22.7209
83.4044,90.1766
5.57713,48.1246
77.1939,96.5169
8.93232,88.6705
66.5103,73.0514
32.5078,74.4683
57.5107,1.32364
74.5847,55.0634
55.8993,33.0659
24.8236,74.9963
21.9452,91.8585
38.351,88.1688
22.5597,87.9737
36.4535,21.754
93.1878,68.3123
11.5162,78.5442
20.8887,14.1611
54.8846,33.1321
71.2696,41.0132
75.213,68.71
74.7002,66.0049
13.1818,69.4995
40.7349,68.9464
96.663,35.3457
20.2319,15.977
55.0782,11.1233
92.3261,77.6034
94.4947,81.0698
88.4806,18.572
7.1756,78.2252
87.3538,73.0815
69.9389,93.7204
14.2527,37.9928
35.0526,38.3978
76.8209,48.3286
89.4931,76.3442
88.9066,29.34
26.8313,69.4166
91.0817,68.2642
52.223,8.20648
65.4514,43.5488
87.3646,86.1694
23.9621,19.1321
14.4341,68.4296
72.9332,38.6755
2.41072,98.7743
7.71173,18.565
39.0314,33.3907
3.43647,61.35
5.05863,33.7115
2.58162,31.0043
72.6173,23.3213
6.41072,92.2278
