x,y
67.9573,61.4338
50.3865,84.4477
91.4814,83.6137
38.1718,8.21334
24.1924,100.421
75.6941,66.1433
37.0771,53.9138
77.9741,53.9078
66.7841,82.3689
35.6181,24.1581
87.9054,12.7954
71.5809,94.9852
10.8626,93.9028
70.2697,20.9927
75.0027,67.164
71.7232,12.3109
39.9508,8.51847
21.9497,47.6464
52.8564,21.4308
57.692,25.3443
1.38102,81.6798
19.2159,23.2079
65.8141,92.871
68.6969,18.8521
40.7192,25.7761
14.3893,29.1174
55.274,40.8017
85.6008,26.1599
24.0953,97.5038
66.8021,97.0028
42.8843,9.52728
83.1581,73.7657
28.8274,55.4033
64.79,54.4776
41.5768,26.7368
72.4161,10.8911
21.8261,36.0555
84.1586,83.7381
12.8741,0.632049
87.6916,81.9807
11.8193,30.0155
66.6962,19.907
53.5275,80.501
41.6848,94.1416
59.4185,13.7251
28.1807,83.9158
48.0429,4.72565
41.1627,93.4066
34.485,55.1887
8.29083,7.11608
24.067,67.1601
86.4869,70.5443
21.7113,80.9272
77.0482,77.0704
60.7997,93.6286
56.1217,3.70593
86.9924,3.26031
59.1164,53.9961
50.2082,24.8941
46.77,50.0975
54.12,23.2517
41.8333,33.4456
82.8633,63.5267
54.026,81.6651
31.0111,27.6696
60.2399,96.5438
37.9565,10.7538
46.537,93.555
98.5252,83.0859
22.8447,46.2018
46.6438,6.8954
44.1759,49.7645
56.716,26.4171
67.888,65.403
45.7025,3.74326
48.1901,84.8791
20.3783,39.1796
53.3424,-0.850692
68.8156,53.6563
63.7951,66.0698
26.5068,62.4639
72.8317,80.8949
29.1439,62.8646
35.7059,31.3987
89.9599,12.4679
76.1593,7.4386
61.8971,53.3964
92.6607,80.3865
7.55563,5.52383
51.9732,38.4993
56.6654,-1.97837
79.0083,54.4039
47.9414,95.1427
70.2586,69.8345
54.2599,48.7423
9.21713,5.20691
64.6697,3.35626
22.9484,43.6576
72.761,9.46961
45.9348,101.437
29.8252,104.335
43.3277,32.8517
18.508,39.6072
91.2723,7.69261
1.00826,34.5197
69.5033,90.1962
83.1626,74.1668
64.5424,20.4658
40.9064,31.396
35.0862,4.55189
2.41727,38.3649
43.2471,6.73728
45.5817,-6.91958
78.2818,76.9294
40.5749,41.9132
55.4526,60.633
89.487,80.0826
52.9145,79.9967
14.5537,31.2821
39.3551,32.0445
45.4564,32.391
39.1879,10.439
55.305,23.7003
29.4909,49.8311
38.2521,33.0032
20.8363,4.03556
77.1607,76.8704
53.2281,88.8122
95.3298,85.2885
54.0163,87.2083
29.1824,98.7397
18.8719,46.4048
9.02197,23.0698
18.9598,17.0584
6.12555,43.3831
53.7578,9.40744
41.1527,23.3497
87.2148,12.992
32.4315,28.6806
73.3365,50.9563
39.9551,27.1915
57.6288,-2.37952
28.5399,35.2527
2.21668,34.9634
36.2183,22.1675
21.4205,44.3393
15.0886,13.5153
93.8545,82.1775
42.2273,14.7929
16.7641,92.2044
46.5881,48.3997
83.0593,28.576
64.5611,98.8812
46.4244,91.0224
50.1944,37.7537
3.08339,29.5255
65.014,93.1384
55.1435,85.0739
66.8402,31.8454
23.7054,4.82016
40.4428,28.873
17.1461,30.7002
30.3343,39.5074
91.1267,85.1555
41.0518,32.7515
32.5843,51.8988
40.0526,35.6545
78.6616,83.841
36.6077,9.03032
3.19189,42.6849
17.2372,27.936
21.8939,95.8369
45.282,47.4219
68.7672,4.82535
52.0246,24.4193
57.4201,44.171
81.6399,73.5664
45.0866,82.8857
48.1963,36.5815
19.7496,46.6753
9.0592,49.9717
80.0134,66.4763
18.4439,87.1024
87.3923,61.5613
77.6518,74.8359
77.423,83.0541
77.7719,27.2753
89.5485,6.66045
39.0035,6.12725
91.6559,74.3517
50.8404,6.51519
53.9965,26.0628
44.1604,102.815
72.9861,6.38914
68.9456,85.6012
73.6664,9.56456
50.2945,29.5315
84.2945,17.7805
38.1355,36.8759
23.5601,87.0572
94.5633,85.1482
10.7608,27.0362
24.1267,97.3825
46.2299,1.5626
16.5153,41.6276
85.5905,82.2281
17.3301,91.0018
46.073,-2.32437
5.79932,7.94817
38.4396,41.2559
15.8543,64.3776
90.409,6.47906
95.6379,78.6681
6.13933,4.24527
42.9798,5.95285
11.6105,65.884
30.7005,31.6635
34.13,54.8657
93.208,84.6264
55.5402,1.63334
87.072,59.8938
31.1391,56
22.9834,42.8758
2.71285,30.7544
40.8557,97.7712
23.6456,60.8148
37.7652,8.92583
35.6398,22.9702
4.39898,31.0957
70.4643,100.752
22.0458,60.1939
24.0661,31.0556
79.9071,86.1465
57.7324,44.5224
93.3711,82.8652
55.4207,55.2152
73.7904,71.1699
53.1302,-1.12704
45.0876,44.8019
57.2571,4.15273
70.8709,80.7066
3.54637,70.4435
41.4126,5.18829
38.3415,36.1695
40.9658,32.165
36.2565,73.3461
86.0782,52.0343
57.8707,67.5563
54.4787,83.9178
39.2357,26.5164
22.6688,39.6563
93.5291,83.8816
42.1529,3.14517
80.4507,71.6085
58.1122,1.14546
17.226,41.403
71.6541,2.6521
33.6841,50.4829
58.5156,28.0189
17.3207,76.9961
96.8291,81.484
65.4589,69.73
77.6127,77.2622
56.284,44.5958
74.0846,70.6616
65.9216,18.9606
83.5291,53.154
0.143526,40.9326
15.5618,27.6966
79.3455,6.51193
58.3733,51.843
54.9417,40.9423
22.1576,63.4217
11.8598,64.4046
70.8509,96.2773
18.6132,85.1172
52.9585,50.0221
91.3274,15.2431
42.1935,-2.05791
93.0209,21.1584
81.266,26.1245
43.437,34.9817
7.57301,38.3885
51.3264,41.465
29.9757,98.5383
63.8138,21.3502
52.5629,45.7347
45.7759,-1.80935
41.8225,31.7277
94.4977,82.4613
3.21394,80.4805
87.3042,58.7318
20.827,27.9433
43.7638,94.9402
21.8438,3.70417
69.476,87.946
33.7786,87.3917
48.8138,1.03837
58.9826,20.1826
45.1168,31.1362
55.7697,37.7503
60.1232,44.7143
72.5792,73.5021
53.7594,94.9437
84.7732,88.485
80.6953,59.8389
46.3237,3.31397
64.4528,7.58231
3.42499,36.727
31.8929,24.2853
15.6501,91.1848
96.9603,84.6671
58.5148,13.6288
16.9521,42.4227
24.4051,82.9402
12.6031,26.862
79.6967,58.792
29.2333,43.9686
11.5582,8.81644
74.3323,14.9647
22.7583,30.5997
84.4565,27.1925
93.7292,73.1961
43.9537,92.5955
-2.34265,39.2733
22.6127,93.1099
43.3556,7.4141
14.8829,55.0476
87.7157,84.0876
78.9024,9.20477
21.699,89.6642
10.5877,67.569
75.9263,7.46311
50.3576,22.5901
10.9184,49.4918
45.2065,3.05325
3.9857,81.2079
62.2575,77.2315
30.6895,85.5533
68.9287,62.7234
53.488,40.0233
95.9281,82.4884
18.765,3.48026
82.5878,13.9807
42.886,87.6253
28.1515,80.9115
7.27361,47.3652
89.794,74.0933
97.5269,85.3397
10.8802,63.472
24.3524,49.4506
80.2521,75.0979
64.538,16.0394
69.3055,22.8
43.7756,47.4114
48.2287,10.4788
14.3397,90.386
61.2912,85.4015
31.4187,94.8395
72.6706,9.99363
11.2769,6.06976
0.802899,40.4387
15.4958,58.8112
88.3666,9.77452
68.5033,22.072
-0.968204,78.4325
50.7576,35.8988
26.36,92.5943
65.7883,100.533
66.5921,18.3979
92.5305,14.3643
83.4709,70.6238
51.4816,66.5003
90.5547,77.9765
55.5135,3.18159
13.7503,9.06085
22.5567,23.5861
69.7535,94.3226
13.9074,11.0834
73.0855,80.2897
28.4984,80.3822
44.2531,88.8812
38.9423,36.7189
61.0329,6.87897
43.2373,-0.30348
28.7425,95.5908
45.5315,46.6846
38.0986,28.5086
38.5887,78.8994
56.2071,-0.712775
22.2615,45.661
48.3783,86.0109
90.9511,80.9881
23.4266,44.9748
87.8891,16.2675
65.8397,74.1379
66.253,19.017
46.2834,47.919
46.6528,102.661
49.4571,83.1544
55.8397,53.5303
66.8108,93.6475
39.5502,4.4295
54.6816,24.4144
43.0645,9.04634
5.53489,47.2875
58.823,-0.949045
57.4364,49.3446
47.2788,32.218
65.0306,19.448
28.3771,83.4516
14.0032,29.7378
45.4912,13.4683
30.0617,95.4628
36.8817,37.0543
21.5811,22.6105
65.1568,22.4333
35.9217,53.1221
28.6878,37.6257
48.5858,94.6625
5.37302,7.90619
19.3206,60.6559
37.5913,26.1165
47.8681,50.0772
89.9338,10.1761
33.0207,80.9406
46.3769,2.16531
84.7496,15.9195
75.5689,79.1268
17.7352,58.1831
46.4661,5.63492
69.2539,91.4807
47.0997,-0.082023
25.939,7.31934
13.515,49.3428
45.1621,98.0121
61.9956,64.1964
33.6958,21.0954
58.4387,7.81413
53.4088,30.6425
54.8017,24.9205
29.9912,88.6513
30.9895,76.2256
39.7169,53.4609
20.011,87.4257
19.9902,43.3487
72.5916,66.4246
46.0336,7.18249
93.3702,82.0456
74.4855,12.8475
90.2235,4.65955
51.8073,46.7812
49.2515,76.5367
47.7908,87.61
26.7381,88.1969
14.2374,57.7161
18.0514,60.0531
3.98728,74.9176
92.2051,7.98835
93.4955,16.4689
36.0915,31.239
68.9807,56.5598
86.0312,13.295
5.67137,37.8094
56.2276,3.09784
83.7432,17.4962
22.2435,86.341
48.4475,88.2784
55.465,42.1096
62.8868,4.08166
45.3489,0.0305655
17.794,37.0179
12.9567,33.0411
59.08,95.2472
52.9608,38.8498
36.1808,23.0685
71.8214,76.3424
88.0079,10.6974
91.5015,80.4396
25.8429,97.1468
75.8515,55.8279
32.0228,23.7371
39.86,37.243
25.5753,43.1212
5.97597,4.54125
37.1577,5.62609
60.7394,54.6657
40.4559,5.95346
89.1714,16.5472
40.3034,4.79017
31.5055,40.1219
58.2331,22.931
43.3075,98.0378
84.3819,55.0288
66.1054,18.7742
88.8669,83.7013
92.5231,84.5975
64.1649,15.6332
47.3216,18.6618
57.8325,93.5829
95.5138,14.5391
1.86558,75.5883
86.7468,72.9639
65.2815,24.2789
70.4425,51.3917
56.2089,40.1133
36.5153,33.7153
79.9294,50.9773
19.2671,23.1084
89.5804,80.9137
21.6204,97.8442
29.6108,79.9806
57.0155,85.5854
22.8402,58.4403
25.742,65.1476
90.5854,18.0402
65.8189,71.5876
49.4481,3.16575
9.03307,61.1604
50.3154,6.2292
43.998,48.8717
91.4701,9.26249
14.372,54.5089
67.1835,97.8889
11.504,3.33739
55.6505,49.0729
47.7579,95.9651
72.7255,18.6107
22.3425,65.1502
69.3428,16.3307
28.794,40.9419
54.4952,42.0166
38.4648,33.0042
67.3697,13.2061
16.5611,62.6538
97.6636,76.9444
96.0015,81.5431
34.7941,77.5798
65.4432,17.4353
53.9528,89.6266
46.2995,93.3646
66.8226,19.8155
41.5868,8.24726
100.414,85.2622
51.0881,80.434
37.4422,38.2896
4.87555,33.9905
88.2142,56.388
26.3061,88.9851
42.145,39.3586
47.9001,1.21546
98.7559,83.6527
57.5299,53.8679
41.769,57.0165
42.3526,91.1887
72.7824,50.1725
79.7603,52.4457
87.2586,62.7077
11.2015,93.0051
21.9329,39.2289
83.413,55.7675
56.6646,64.1454
44.8154,101.048
23.9632,83.3923
41.9191,96.3617
13.0902,61.8085
36.7307,36.9544
21.6817,65.4663
26.4646,12.0519
-1.26519,43.0121
81.8708,77.7379
91.7146,4.86145
54.3379,53.0586
20.3601,92.1644
30.1246,25.1348
7.31943,39.6888
42.1386,37.5184
56.4968,90.4359
54.2015,57.9696
99.2402,67.368
3.24841,40.0172
51.6814,77.071
92.0452,71.276
83.658,13.9685
31.6686,33.5507
80.9356,81.1835
31.5564,33.5106
76.2047,50.7442
89.8829,82.0585
84.359,8.56096
20.6366,38.6162
43.8205,-0.0428023
30.9449,30.4869
48.79,-3.67901
15.8067,62.3857
73.1042,14.6422
42.8287,51.8817
37.3945,16.1006
53.3592,42.9956
48.8347,2.74527
8.22178,64.1003
20.457,43.0986
44.9956,28.4966
13.9921,91.1427
43.556,7.6248
45.6922,3.82498
64.1861,91.4517
67.9334,19.6058
31.1794,58.9992
83.6224,92.176
23.5178,22.9298
29.5896,88.8102
12.6324,60.952
57.2824,3.04569
29.146,38.3768
88.9899,87.9312
82.3369,83.0857
36.7491,41.4684
59.7567,90.8292
50.9237,89.9859
40.2227,6.07646
92.4683,4.38301
57.2771,54.2537
22.6475,61.2796
47.0973,39.6136
96.444,82.5934
93.9956,78.124
24.1019,64.8035
20.8326,68.9786
53.6785,89.9176
26.7011,53.7646
59.5405,26.7497
8.78734,58.9648
52.4213,85.1557
24.2876,46.3996
72.1399,90.6426
54.7276,25.3579
66.4105,21.2325
56.7647,24.0997
63.5258,24.0471
24.0218,35.5821
57.4974,0.23312
20.5469,82.7235
36.798,74.6502
33.3567,32.1016
32.8719,34.4097
90.4292,87.237
29.2366,67.3003
41.5656,3.79588
89.6957,67.618
67.1501,25.9496
51.7171,39.3118
2.81925,42.7994
59.0185,0.865836
49.132,81.2825
47.4798,26.1685
69.2802,69.5046
63.2135,-0.78582
62.3622,89.9257
-1.15006,45.1447
11.5271,95.2674
59.7168,16.5328
89.0974,81.8286
11.2806,4.9004
59.2303,41.5105
67.8475,91.4715
37.8854,20.7443
-1.06248,68.8563
37.1402,8.11876
68.3413,7.02592
34.3199,33.7838
59.6898,59.194
6.9374,8.27862
82.4385,58.8468
30.8949,41.73
43.4032,29.8453
71.1336,16.7281
93.4633,11.7478
24.1583,96.8649
81.2789,67.8029
91.2598,16.284
43.3284,95.1187
10.1007,77.7379
24.4497,3.20741
54.7408,11.1515
81.5499,23.205
14.1963,89.6178
24.72,66.8954
88.2595,8.20457
26.0826,41.9693
62.9687,93.7273
28.3185,54.0106
2.31472,76.1294
74.1482,50.2536
7.40901,32.1717
20.2976,55.3352
90.9771,4.34735
32.6789,58.9409
78.6567,47.7688
80.6521,21.5327
52.2402,4.24755
18.1714,82.4413
6.52087,45.2402
9.00709,41.198
66.0431,15.5017
30.0735,100.288
40.9962,92.2032
89.4732,7.98005
55.1172,92.2231
11.5484,27.6592
35.6369,23.5137
63.0399,10.0825
58.6245,12.8511
77.7025,68.5464
83.7009,87.4383
94.4209,82.6788
1.03009,43.3422
85.0889,37.238
70.2116,52.1815
36.9912,8.73355
89.2417,76.4957
17.6859,27.4911
55.1623,84.0898
13.3603,58.6371
66.7575,73.7122
41.1251,34.9741
16.9586,44.7952
46.2455,2.13652
84.9111,28.3791
33.0784,35.8131
58.9562,96.3867
32.3645,69.5704
84.9363,58.415
53.2303,-4.62979
20.8859,39.8489
45.7861,4.31466
29.2714,83.4677
51.3403,4.42761
35.2036,73.3238
56.5285,59.6713
55.6784,92.8629
76.9796,67.8226
84.0878,48.8624
2.41996,80.4644
51.1407,87.4683
85.1194,79.4334
69.1578,72.3211
76.218,9.57746
81.4159,28.0576
22.0343,45.6175
29.12,82.1999
58.3663,59.34
35.5794,7.5403
65.955,15.054
24.7341,43.1095
33.4518,52.1759
34.9746,8.58734
65.3116,58.5963
30.0952,90.4397
6.7738,45.3219
78.8992,49.4364
54.5346,79.6493
41.1199,7.20506
95.5227,78.9253
13.6177,90.2309
34.4884,56.6435
13.2384,89.5443
23.0126,68.5295
37.7032,22.4722
6.83676,47.4152
2.19154,36.5073
55.8289,52.6223
11.0181,13.9553
57.9371,53.8826
9.33317,14.0159
66.1728,14.6587
58.6253,5.28456
19.325,41.1266
16.4231,43.3792
19.9746,91.7288
97.5692,75.9106
25.6318,35.6639
91.4994,83.9345
60.6681,11.007
20.2717,95.6023
93.1037,83.8064
1.10136,30.1949
6.58245,8.65028
36.3463,6.09533
33.3079,28.1337
-1.8273,40.9559
18.674,46.6395
14.1772,66.2737
28.6384,85.1548
38.0346,37.257
27.4062,82.866
55.4931,53.7588
84.8598,29.2139
37.0536,32.0422
64.4788,92.5862
75.6343,51.1956
57.9902,88.6896
33.685,53.1627
40.2494,32.4066
62.1416,22.672
95.6771,86.6904
72.6917,49.7434
21.3455,36.8809
67.091,94.5374
37.6071,11.9314
14.9098,12.699
93.4824,80.7198
30.0634,82.6126
42.2164,35.9695
55.0287,0.480666
72.0504,47.5784
1.27636,28.3087
92.5892,81.3011
