x,y
96.118,27.9449
87.1622,13.4971
47.0164,63.9833
41.8072,87.2175
2.82909,54.3782
60.927,93.6222
27.4469,44.8468
34.3079,30.3587
20.2418,58.1493
68.9831,29.5532
34.5381,46.4223
0.569307,22.8499
85.9083,69.0558
99.9435,2.92442
57.8064,98.3609
46.7216,74.1538
97.2547,27.5393
4.21934,51.3766
27.9176,40.3178
26.3871,48.7426
63.3076,34.953
10.788,38.9957
48.1266,35.9548
37.0709,16.9503
74.741,75.7428
95.8792,8.40944
19.9348,69.0192
43.039,22.1499
75.476,58.6377
67.1316,36.1898
68.1927,84.6318
52.27,90.6565
70.1175,21.654
37.4546,47.8986
7.35311,93.3615
23.4075,12.3414
86.6399,33.7025
50.1942,9.33027
93.5366,71.1832
15.6896,85.4914
38.1477,42.7709
16.4069,9.06565
31.3745,19.0501
94.1889,38.8792
74.0836,10.0455
87.0458,76.4088
21.5592,13.3148
78.5083,16.0257
99.0796,89.8824
67.9373,25.0158
99.3823,0.740548
91.6556,92.3739
84.6642,65.387
55.6952,99.3321
54.0226,16.7368
97.0552,94.1729
8.26524,92.7274
68.5318,92.4607
62.1735,75.2305
22.4334,42.0623
55.3851,85.7965
52.3488,19.8626
22.5627,84.9305
63.1204,21.4423
3.46202,35.8136
23.4182,14.4188
15.4094,27.2748
77.3362,51.648
42.1375,93.8972
15.4602,98.5448
34.0067,33.9434
43.5806,84.6923
56.584,20.4346
37.7938,14.6535
97.7511,25.6814
91.3021,50.6738
25.1607,45.0215
13.4719,29.8743
95.3956,52.9713
48.5229,85.5638
24.285,3.54255
19.762,81.2393
78.3433,61.894
22.1995,51.0381
42.909,95.6081
71.2815,10.1186
26.8819,92.9475
65.1549,99.3372
90.3823,44.5531
36.4258,97.3941
28.4251,34.0982
81.1247,55.8266
89.6745,13.5876
46.4317,47.1028
11.7818,86.3092
89.3943,84.4367
53.5866,81.0102
49.2552,98.9194
97.8395,55.0694
61.8059,43.6091
13.2389,73.1978
77.594,37.6039
74.7383,17.0209
64.1052,88.492
36.4952,33.6038
96.607,32.0085
32.885,36.782
40.8449,40.8141
22.7762,33.8625
2.4082,59.1433
50.3418,61.4319
43.4471,25.8053
30.5899,9.1238
4.61124,38.9238
26.7093,24.4268
48.1798,54.8829
0.562249,59.3934
13.5623,57.1086
68.2424,34.5138
56.4171,6.726
97.3601,4.98308
27.4444,21.5136
2.31241,24.1257
34.0005,46.8067
52.6323,3.61926
26.6877,81.5294
68.5032,87.9144
38.3023,69.0673
58.8941,26.7797
26.8422,98.4512
27.9152,41.0022
36.8244,30.3172
63.4536,13.8935
71.2907,37.7971
0.394874,67.3999
50.9306,0.83263
45.8374,7.72253
32.8992,81.9446
49.461,3.22761
9.16185,37.8014
56.2385,16.884
85.9284,48.6344
1.90163,69.773
93.2405,98.0732
28.9633,70.5897
87.2249,28.3628
75.499,12.8623
48.3604,29.2079
57.613,72.1545
60.1337,51.0623
45.66,73.5383
57.9423,26.7477
75.027,13.7647
42.6693,85.544
51.7261,76.3999
2.3388,5.46854
73.3612,27.4563
59.7483,25.6521
53.2865,1.57775
72.7969,75.0486
88.8872,80.9207
83.4564,35.0436
68.957,25.8438
73.8398,30.6685
64.0876,27.5062
52.4254,17.5589
32.9884,7.64905
75.653,12.9251
33.7243,50.494
4.63906,6.88828
1.75258,77.0118
55.9451,78.2905
0.561447,19.371
62.8176,48.0895
18.1612,81.933
62.4215,44.2879
47.4496,84.7527
0.82547,24.7907
20.2905,9.44018
59.1444,71.1353
78.4845,52.1712
86.5103,78.4748
2.71688,79.5054
2.911,87.938
25.4165,79.8798
36.9399,29.2138
0.691128,30.7154
5.89389,69.1074
85.3205,84.5045
30.7839,95.1297
0.70033,13.4091
52.8905,78.2684
58.232,16.3266
32.7906,58.676
44.5331,50.097
95.0363,34.0859
89.2358,49.87
79.5241,30.9945
1.04786,88.7155
77.3676,49.0346
69.6963,79.9072
96.8522,64.8254
8.72769,10.3656
82.2655,81.1603
71.1421,22.5188
74.7167,42.8124
33.3477,4.25396
37.2359,13.9213
24.2044,22.1351
97.3411,62.1234
2.02394,60.8615
8.11427,8.7641
96.6934,5.34586
42.1681,85.0546
10.5909,95.3178
67.4704,70.3526
86.5616,17.1565
12.685,50.7729
18.3805,91.2305
92.3121,32.8227
99.9025,99.3866
32.8864,7.53927
21.1145,93.8112
91.049,1.81679
40.1708,88.7085
60.8796,28.9767
24.1213,27.7533
58.1429,28.5099
61.8922,11.3614
51.5626,76.9325
16.3366,71.7167
89.5318,31.4069
52.7165,86.1411
24.4341,33.7836
1.95972,25.2162
16.5219,17.9877
18.2976,82.2898
0.589298,27.8761
43.48,14.5318
41.9675,91.7485
71.771,26.3696
95.1392,12.6366
98.3783,89.2376
24.9204,46.4432
55.1499,41.1093
55.7297,8.2209
89.6327,75.8148
0.63719,57.7167
46.3438,19.7367
19.8284,51.6052
17.1572,59.7415
96.3678,46.8278
87.8308,25.1586
20.8834,33.1706
43.2441,96.9721
43.2349,37.2524
43.2233,28.5059
25.2238,60.8965
83.5927,80.6941
19.9743,54.5356
69.0166,67.6259
69.6962,70.6397
76.9316,37.2764
98.715,9.68892
67.0009,82.4466
51.5654,2.78623
31.5454,4.10095
12.6622,40.6146
12.6836,19.4473
6.66296,46.4378
64.7539,7.37759
74.347,6.19505
20.8129,45.9352
70.7232,57.0266
76.369,98.7592
5.6594,48.1613
96.6109,77.5559
1.76279,45.9214
62.0388,40.2166
0.835103,11.6013
9.37211,52.1322
97.4296,98.5289
18.2069,15.7625
23.5742,99.2101
84.3389,64.2761
65.9058,12.5894
7.37395,91.2493
66.9456,9.66521
63.053,7.83178
76.9687,18.655
37.6056,9.18366
5.16662,3.37681
75.0123,54.3034
37.94,32.7444
94.6097,34.4412
54.3553,83.7207
30.0341,90.1032
3.90554,92.658
6.08666,11.9042
26.7551,14.6007
64.4695,94.0395
68.2488,97.0232
37.7261,95.4893
40.175,3.19128
97.9575,84.4779
71.0683,86.8447
62.5475,8.39903
24.5727,71.0506
15.369,45.9946
56.3092,10.4223
55.9897,89.3592
31.561,99.9198
99.1794,12.6687
11.2264,75.0794
43.0142,72.8847
83.9113,65.7794
98.2168,48.1944
77.7354,11.735
48.9613,71.3801
43.2479,82.5242
25.1937,53.3222
22.4958,56.5136
6.36517,33.4656
99.3997,64.1814
67.7597,86.2871
28.0912,23.3321
43.6029,56.9697
18.8801,19.3793
2.59949,0.391827
10.5673,98.9676
42.0187,28.6783
38.7411,83.3683
59.0236,70.171
77.2275,47.7023
56.7355,11.1946
1.46046,97.7578
51.7647,97.7777
44.8783,35.7327
30.5421,91.0672
45.656,97.2852
52.8327,24.94
61.4228,3.2443
21.4989,78.8546
90.8643,84.8272
0.636991,23.1116
88.902,29.7483
11.3682,11.2257
69.3117,34.9374
43.5482,25.0321
70.8449,48.245
63.5095,50.4239
84.8312,72.0664
42.9956,44.3394
59.3023,77.2277
36.291,40.6306
35.8683,80.4823
19.5694,56.2927
24.7953,56.6098
56.2922,23.5073
60.5568,9.66513
57.6663,71.8745
18.0154,98.0491
60.7401,40.1765
71.305,44.3787
39.834,32.3673
78.7322,14.2063
30.5894,69.6882
18.4172,80.802
29.32,93.2046
73.1065,60.5105
31.3168,1.03965
78.3479,13.3609
66.5482,70.5777
65.6485,21.7094
65.5872,76.2679
0.800075,68.1851
8.49361,75.5794
93.6877,82.5428
67.4992,76.0489
34.9552,32.4631
98.6536,98.0961
34.8465,15.7741
63.4799,50.6599
72.6947,57.1842
34.8857,97.3647
81.4881,43.476
10.4635,25.6193
79.1681,97.9464
43.6584,45.8963
42.0107,85.8721
62.518,14.0522
47.7318,15.6023
83.333,35.0701
71.592,34.6367
50.0756,15.2067
4.97116,84.4887
29.2646,53.3721
8.66414,57.7813
70.0641,1.20817
39.075,84.5243
33.4869,93.2788
50.6681,94.061
66.9699,64.1656
77.134,61.0555
83.1521,87.589
77.6538,76.5313
6.86462,50.9107
87.4066,52.3777
80.047,42.7648
91.3942,65.4405
34.8129,58.6436
8.72664,2.92051
44.6745,59.2731
29.8922,22.2676
98.3674,68.3722
35.1903,0.338015
31.4234,64.8569
28.2741,2.39257
18.4587,76.8029
18.7845,77.79
48.2387,10.4644
67.516,78.2264
32.2182,20.692
27.1894,40.701
62.2032,27.8352
67.528,15.8856
4.15963,77.3729
11.634,63.7374
42.9952,15.0049
14.4363,49.7423
94.9016,98.4135
20.6342,76.8842
95.3381,55.7052
70.4449,27.3871
74.7881,31.8054
73.1668,79.7353
14.6133,13.9701
2.64862,73.9921
99.4008,68.6204
46.6767,8.49913
21.119,91.8209
32.1913,32.3872
91.8628,96.8831
44.205,15.9331
22.1657,28.1777
66.6601,81.8273
45.7999,9.0245
59.8491,69.2441
34.3218,40.6943
86.5877,80.6365
1.51235,74.1615
17.8866,64.5027
86.1685,23.3332
49.6516,80.8376
9.07727,39.4991
53.6011,52.9528
48.9498,36.2584
91.2813,10.189
20.7195,50.2015
66.1263,51.0809
33.4926,16.7132
25.3496,91.4233
16.9778,7.69362
35.9566,96.3247
36.0749,60.8376
56.9338,13.3313
62.9519,9.01615
46.2162,81.0492
11.9646,29.5243
49.1337,86.4281
94.1725,38.1621
16.4387,10.6393
51.0167,75.1431
72.7963,78.1274
85.9557,28.2806
89.1424,72.9555
2.32026,12.5052
64.8005,10.2056
73.4947,19.7752
5.51188,67.928
49.2182,21.4621
11.6051,24.8558
5.50115,35.1772
31.0114,11.5558
25.439,41.5766
81.4644,45.6847
3.66069,26.4052
98.5777,95.9438
66.3297,56.9925
16.9732,51.5244
47.1896,31.3666
7.85664,49.3368
62.0926,69.6412
65.575,69.17
35.853,94.44
58.2231,67.7541
16.8487,45.3353
5.1203,57.9485
49.1218,50.0471
71.3484,35.2581
34.1122,2.23351
56.7855,14.7299
39.5602,79.3649
96.6326,71.4507
63.5313,19.9325
34.9757,97.7342
98.5356,40.1284
86.4983,52.6119
49.0869,3.20941
33.7843,53.0142
38.7862,32.7862
81.2069,10.0388
72.5167,4.06973
2.74293,79.3203
37.2139,54.9911
16.3356,36.983
34.7826,21.5888
5.94256,75.4737
35.2143,83.209
61.8183,46.7388
80.8476,80.5958
50.9199,86.6872
52.5943,93.1471
82.9166,32.5132
7.72455,20.5101
35.8954,21.0244
30.6966,49.111
70.1678,15.6595
74.683,30.9182
35.8149,15.7708
57.2103,58.8916
73.6865,42.8983
55.1124,54.37
93.1017,73.5568
11.0741,13.3721
26.7077,56.0431
9.04783,82.3165
10.3864,3.24302
79.8603,78.8552
13.8059,88.5606
71.6782,71.7165
33.4694,75.9556
94.5725,34.0359
48.3797,50.7171
88.8678,98.875
4.74351,44.6162
1.72721,24.7872
31.8973,61.8748
32.9204,9.22197
87.1917,25.284
44.3262,46.8612
69.881,31.0616
47.627,51.5364
37.3063,33.3527
40.7042,67.5025
86.7808,68.3826
94.5984,29.1015
56.8813,71.5754
60.5031,74.0451
31.4223,55.7464
5.15435,17.5887
63.3803,2.0237
12.7418,96.4881
70.9064,15.7021
29.3866,59.897
11.6095,42.8832
30.4441,50.5681
69.5535,65.958
25.7272,92.8973
67.4707,39.2993
34.2907,88.8332
24.1016,75.3226
39.5278,1.53572
34.0806,74.5689
9.3574,36.8757
56.0712,34.6732
40.7838,53.1094
52.1401,4.81291
29.7216,42
44.0687,97.4342
82.9638,56.2866
74.8546,22.4511
43.1503,34.649
17.8448,40.0922
9.88832,60.171
7.96808,54.2668
25.8866,26.9737
34.9489,29.6385
15.5237,46.5739
40.9037,44.1733
58.338,39.0335
96.5225,63.6645
34.3799,5.52829
52.8396,5.66793
53.3941,9.63081
7.2301,66.488
17.47,26.4855
90.0314,29.5926
64.851,31.3928
72.6147,65.8225
89.9723,16.2442
28.5598,24.9805
56.9953,35.382
52.6006,92.0537
38.3875,88.0952
79.4132,76.6922
65.5984,16.6715
32.3157,52.5859
75.0789,94.6896
30.1306,41.9157
38.3531,85.8644
51.0462,57.1474
20.38,45.311
98.3383,50.8041
77.1702,74.6345
88.2145,2.92244
50.6695,59.7792
70.6137,84.1303
9.56797,45.1244
84.9162,16.1505
32.4325,26.2464
11.015,51.9976
75.5187,22.4728
77.6378,24.9659
8.13634,3.92974
62.8151,83.6463
62.4453,34.3484
93.1401,10.3993
22.2121,44.6923
85.1181,43.147
65.473,37.355
83.247,41.7117
84.2355,1.86364
62.9141,79.1288
53.4928,31.0036
61.9881,16.0376
52.1023,68.0914
7.67733,62.4723
96.795,38.9163
58.4185,20.6154
91.6904,19.6481
96.191,67.7456
28.0273,28.466
7.8209,72.7606
91.2749,47.4612
18.8931,36.8489
32.0575,53.5889
76.5141,8.65532
87.6664,25.7851
8.504,73.3814
29.3757,52.3403
65.579,32.8618
13.6105,9.42576
28.8298,96.7319
68.1305,84.9785
55.0804,82.6642
53.8692,77.001
52.0002,20.7267
18.7709,64.1602
60.9905,11.8264
68.1602,89.1906
5.26218,40.7352
83.3815,30.7097
50.6548,91.1996
6.80531,21.193
52.2386,29.3971
25.5169,80.7726
18.2449,54.5087
1.65466,91.2382
64.8762,27.2141
89.1028,27.44
15.3119,94.9479
98.8156,57.928
26.9417,39.6713
68.1943,53.9782
88.9616,87.5202
91.7243,25.3428
34.3099,23.4251
88.5093,88.9022
97.0907,77.1389
50.4639,20.9858
2.26419,7.02005
44.9422,56.2664
44.9312,55.6208
72.7116,22.419
14.4559,89.9105
78.8356,74.3408
39.759,48.3466
31.7646,1.7185
5.52819,40.1998
53.9063,31.7302
56.2691,34.4405
76.5697,52.8307
52.3939,52.7732
83.3956,86.7674
30.9552,86.7572
47.9178,38.7551
23.5544,24.8977
29.4073,86.6629
51.1915,0.289042
9.83579,4.99011
79.6162,91.7865
77.1673,53.5765
30.1701,3.82256
71.0595,55.3063
40.7443,71.9482
33.2197,49.3968
2.82051,75.2162
54.8491,53.0375
32.4373,30.0458
89.2197,73.0838
60.3615,34.4698
41.1898,92.6802
77.1699,85.5312
98.9324,25.7955
65.3501,94.1453
14.2047,61.7555
12.6749,74.1993
21.391,27.5352
22.8607,48.8263
35.6268,58.4111
99.0195,50.2294
10.3332,65.7354
58.1364,83.3844
37.3366,31.1854
76.2099,89.1081
1.95624,58.956
40.4482,40.7568
19.8637,37.7417
36.0841,86.3099
85.7449,81.9251
52.4722,88.813
30.2146,96.7917
94.5523,33.027
89.2171,8.51053
74.7051,27.5682
14.2998,38.1131
91.7838,4.79266
2.32198,72.3479
67.8315,32.0295
41.9555,23.9793
37.2118,44.0752
68.896,23.4787
28.4973,46.9047
70.8385,20.6099
56.577,38.6684
79.8791,14.9215
8.36596,4.02682
95.459,41.8917
80.74,67.6895
55.5802,34.4765
5.92936,59.1742
30.0962,65.8197
11.513,96.567
25.808,94.7407
66.196,77.0249
26.0836,70.6462
10.0251,44.2525
64.8709,27.2815
24.5707,82.111
49.3881,12.6216
9.71516,86.207
12.0243,46.5259
96.7688,84.8591
30.0087,96.0825
45.7705,92.0988
79.6761,76.7895
87.287,61.0308
20.0152,86.2125
23.8974,78.6377
83.9329,68.4376
13.7835,76.4227
60.898,74.6586
47.0589,98.7489
2.37853,83.7518
82.0923,55.0013
87.4771,72.1478
40.5104,30.101
2.83989,12.8088
67.8441,24.8771
43.1647,60.066
70.055,71.4084
33.1823,2.73609
73.9732,94.6174
40.8377,60.495
0.436959,97.0202
77.3045,33.6076
89.7323,35.9257
38.1024,91.1577
62.5026,80.9582
77.9745,37.4043
10.9524,64.6582
22.2555,65.4758
92.5611,19.648
61.1857,14.3268
18.2861,25.9952
21.7131,73.5814
42.8183,59.5365
7.75997,3.13559
85.2638,71.468
8.43683,41.9484
13.7503,1.23064
86.9617,66.7109
34.876,94.4631
88.7223,70.4079
23.5735,68.8184
69.4348,53.207
91.4836,11.0152
49.237,39.0792
96.6021,28.8944
89.3953,38.9763
56.1946,17.4985
70.4824,15.1461
18.0079,52.3187
79.6624,56.93
78.0598,33.8331
28.353,73.421
76.9261,2.13533
19.0869,13.9902
53.5242,42.1472
94.4074,67.3061
50.4135,2.11064
87.7972,22.7809
24.4648,21.4318
17.4074,90.2339
89.3644,71.9002
20.259,34.2698
21.2083,10.6502
6.87105,54.784
56.4565,43.8407
51.2328,67.7748
1.55515,80.0234
66.0665,82.6923
45.5262,60.9278
99.7199,84.9596
26.4958,80.8457
34.5079,92.0018
81.4638,10.1958
77.8272,25.2544
33.4134,6.00971
93.1519,27.5082
5.43858,42.4937
42.3969,3.40016
45.2442,57.1076
45.5879,31.0486
73.3825,38.9366
13.0347,92.4752
99.002,47.8787
33.3063,80.6926
37.6443,9.4935
69.9053,65.9238
69.4828,46.21
36.2355,70.732
71.2829,25.4973
95.0521,84.4172
53.8717,8.64918
74.082,85.3854
66.9184,50.5623
47.7582,54.1528
54.121,16.9378
69.6136,21.6383
33.0392,92.706
74.5647,3.86911
7.73949,91.7452
39.631,10.9457
89.7293,41.5014
1.51328,54.9186
50.1591,31.6411
59.1322,55.4963
26.4894,3.75755
33.4199,42.1428
55.9887,20.9423
6.09898,0.00840056
93.6073,97.0151
18.9232,24.0478
1.90138,41.6678
78.0655,87.0627
33.1902,60.3798
88.3159,90.7801
9.15058,22.41
27.0563,94.1823
62.2112,88.563
22.568,90.0574
28.5063,94.0035
83.5677,68.4523
51.2664,9.32381
11.544,72.6814
51.3509,4.29002
30.8496,41.6468
88.7492,92.0399
60.5034,10.8883
51.0305,16.5442
99.0516,78.9809
92.7505,96.7845
58.9175,79.7714
9.62712,42.4367
