x,y
35.222,72.6077
25.2026,13.7484
95.2251,20.7573
15.0921,60.9639
75.6229,79.2088
33.0469,89.4576
38.8561,82.1912
25.3943,28.0694
59.72,65.3944
21.0112,18.6293
16.7303,80.1254
26.7711,84.5819
27.1758,17.303
35.3927,78.8355
31.8916,80.3435
39.0672,101.336
59.6541,69.8021
33.6556,12.3592
73.1624,82.8022
59.7317,23.2628
95.788,22.1294
52.8544,69.7568
92.4863,85.6949
94.797,22.7441
31.4248,54.0771
97.3989,24.5699
15.4312,79.6173
42.0487,79.728
71.8208,22.8153
96.3459,84.4531
64.2253,21.4684
92.8698,85.6766
32.4714,77.5411
94.949,80.4763
97.5519,15.8894
37.1172,82.4606
95.0653,65.2671
55.5223,67.2082
33.8511,51.2742
36.7604,72.1375
95.6636,78.987
51.9953,82.4908
67.8923,88.3941
74.8437,49.3952
38.8669,101.829
95.4536,24.2579
45.7689,92.8454
60.3996,67.9729
97.0213,67.663
97.514,43.519
59.5291,61.7301
92.8982,78.0565
36.1368,67.7446
29.1881,79.4372
67.3223,60.4513
38.3672,79.9926
74.0333,55.2931
38.7814,67.6994
65.8085,62.4051
38.2448,69.0595
54.6452,1.45359
20.0194,81.303
38.2196,93.386
34.5739,100.73
51.9622,90.4548
60.1446,70.6034
32.6678,48.1293
38.1684,52.8566
44.4138,76.3155
14.249,1.30733
96.4061,65.3051
77.5737,48.7652
99.5364,43.2513
37.126,105.442
46.9636,90.3297
36.7706,8.60803
39.2798,11.1724
58.0975,67.0248
33.7049,67.5449
96.0584,23.6739
93.4997,82.903
11.2065,49.3997
34.8544,62.8471
35.7209,54.3704
59.8686,63.9424
76.0392,52.2902
56.3102,4.90226
44.9979,86.5029
57.8365,62.8756
36.9672,96.8189
34.9386,55.1886
41.9115,13.2286
49.3873,97.0576
100.074,86.3061
22.0215,67.3255
42.8578,102.193
70.1747,61.3712
71.7923,82.7481
15.246,76.4748
47.5744,87.8784
58.2125,67.1574
37.8417,99.4836
51.787,-2.1351
9.94465,53.0588
57.4606,62.7003
78.8176,55.3249
35.3602,6.94495
99.1557,87.2128
57.4788,69.0054
34.753,53.0837
35.0686,77.6162
54.7813,65.4174
70.9153,84.4993
6.31272,50.1335
42.8724,86.3234
13.3965,80.7986
85.1523,53.178
26.0711,65.721
33.4108,99.2042
91.5329,78.7146
43.1639,78.5988
44.0638,80.0967
9.675,3.07656
77.43,51.9801
40.9923,8.9141
97.1227,75.8415
47.4285,85.2859
92.4516,79.2649
37.004,79.9913
34.7108,79.7708
81.3867,58.0159
17.2613,79.8468
13.702,5.37364
90.3687,46.5448
31.5166,67.5138
40.3967,15.2028
93.239,44.7442
36.4666,99.307
10.6303,47.8206
36.8284,49.3851
98.3078,42.1311
26.5931,19.7805
49.4537,86.6001
74.0407,86.789
38.1648,74.83
27.5311,20.8408
33.8185,80.7172
34.6752,80.4669
40.8426,55.0084
13.5509,-1.67151
25.8426,17.7732
16.2587,77.8258
56.2409,68.9771
68.5341,84.3566
30.2987,86.6212
97.5003,18.8267
27.9483,86.3046
67.8962,19.7199
29.1657,15.0735
15.5252,79.3831
94.498,75.907
30.83,68.728
74.1081,88.9247
63.5511,68.4597
45.149,79.8934
39.8395,76.5328
42.6751,96.7779
100.673,82.8222
12.1764,-1.36697
34.4724,13.5319
96.364,39.398
40.0291,13.0733
47.4811,81.7521
67.5556,25.35
33.4491,66.6569
49.8754,84.1454
61.2871,63.6228
21.5983,81.2838
35.741,71.4537
93.4698,82.6308
93.0522,85.8494
25.3566,65.3385
37.374,71.2284
43.5559,81.9175
35.6943,78.1631
99.9314,88.4477
33.8745,50.9827
47.4686,93.0193
95.8725,19.9265
32.4048,100.772
42.8686,80.8365
31.289,92.6028
56.2821,1.65041
16.9493,2.70473
66.9409,23.8969
36.8716,51.8575
93.7994,47.6891
95.9629,83.5545
57.467,64.0957
45.8854,88.8737
51.9593,75.5732
39.3635,10.2448
